Participant,Layout,metaphor,intensity,guidance approach,total_distance,speed,acceleration,jerk,in zone percentage,total time,Gender,Layout Metaphor,Layout Approach,Metaphor Approach
P23_H,horizontal,pull,linear,two_tactor,848.06,28.2,-29.15,1506.23,20,12.51,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P23_H,horizontal,pull,linear,two_tactor,544.51,23.39,-54.31,1877.06,7,15.17,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P23_H,horizontal,push,zone,two_tactor,1260.69,26.75,-16.84,1379.79,60,36.09,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,zone,two_tactor,641.54,20.12,-3.71,830.56,58,22.03,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,zone,two_tactor,364.81,18.8,-23.94,948.73,10,12.64,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,linear,two_tactor,759.6,27.32,-32.95,2255.66,26,18.2,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,linear,two_tactor,772.36,28.0,-40.7,2480.93,45,19.07,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,linear,two_tactor,299.86,22.03,-25.1,1585.68,54,7.51,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P23_H,horizontal,push,zone,worst_axis,998.54,26.18,-15.42,1292.65,34,18.58,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_H,horizontal,push,zone,worst_axis,518.99,18.8,-12.71,384.92,47,17.48,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_H,horizontal,push,zone,worst_axis,1029.2,26.17,-42.1,1229.82,25,24.66,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_H,horizontal,push,linear,worst_axis,3299.39,21.98,-18.3,1799.43,100,3.87,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_H,horizontal,push,linear,worst_axis,242.91,24.86,-13.05,1951.77,72,6.06,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_H,horizontal,push,linear,worst_axis,488.59,20.7,-12.61,419.46,40,15.19,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P23_V,vertical,push,linear,two_tactor,982.1,12.51,-12.42,585.1,41,52.79,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,linear,two_tactor,804.72,12.49,-17.49,561.31,22,37.61,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,linear,two_tactor,643.64,12.81,0.64,307.68,31,26.99,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,zone,two_tactor,1852.31,17.15,-17.91,894.56,27,52.39,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,zone,two_tactor,1212.73,15.12,-9.7,411.36,16,41.88,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,zone,two_tactor,1452.61,17.08,-18.22,757.17,31,50.09,Female,vertical_push,vertical_two_tactor,push_two_tactor
P23_V,vertical,push,linear,worst_axis,93.14,9.05,-11.67,296.5,85,5.88,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,push,linear,worst_axis,252.8,14.44,-21.94,758.68,87,10.2,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,push,linear,worst_axis,485.33,13.97,-14.16,536.2,49,23.63,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,push,zone,worst_axis,545.84,14.03,-23.64,626.93,71,16.74,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,push,zone,worst_axis,935.05,12.65,-8.18,583.85,73,42.87,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,push,zone,worst_axis,374.81,12.83,-9.48,817.82,46,11.74,Female,vertical_push,vertical_worst_axis,push_worst_axis
P23_V,vertical,pull,linear,worst_axis,183.39,11.91,-5.13,407.73,56,8.25,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,linear,worst_axis,203.99,24.38,-39.96,738.51,58,5.93,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,linear,worst_axis,1853.6,12.98,-15.05,564.04,35,92.27,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,zone,worst_axis,822.96,15.05,-19.7,816.77,27,36.74,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,zone,worst_axis,1015.47,15.2,-21.67,647.12,39,18.61,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,zone,worst_axis,177.14,13.7,-2.29,1383.99,64,9.12,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P23_V,vertical,pull,linear,two_tactor,132.11,9.29,-2.9,343.6,64,5.27,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P23_V,vertical,pull,linear,two_tactor,6749.02,14.45,-15.24,606.73,38,248.99,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P23_V,vertical,pull,linear,two_tactor,2050.52,13.99,-17.55,394.84,28,88.64,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P23_V,vertical,pull,zone,two_tactor,799.01,18.75,-10.18,750.17,13,24.89,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P23_V,vertical,pull,zone,two_tactor,255.15,6.97,-4.59,380.93,63,17.84,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P23_V,vertical,pull,zone,two_tactor,1881.75,14.82,-13.77,752.91,13,68.04,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
