P1D,Trial,Layout,Metaphor,Strategy,Intensity,Time (s),Gender,Distance,M1,M2,M3,M4,M5,M6,Ineraction_L_M,,Speed,Acceleration,Jerk,Interaction_M_A,Speed_95,Acceleration_95,Jerk_95
11,44,Horizontal,Push,Worst-axis,Zone,19.82,Male,399.98,9.2,4.1,4.2,8.7,7.6,10,Horizontal_Push,,13.57,-21.23,499.42,Push_Worst_axis,69.41,515.1,21741.95
11,45,Horizontal,Push,Worst-axis,Zone,7.35,Male,114.23,9.2,4.1,4.2,8.7,7.6,10,Horizontal_Push,,14.16,-20.6,589.95,Push_Worst_axis,83.12,640.42,25378.12
11,46,Horizontal,Push,Worst-axis,Linear,5.6,Male,83.37,9.2,4.1,4.2,8.7,7.6,10,Horizontal_Push,,11.57,-2.91,248.44,Push_Worst_axis,40.86,396.43,16700.06
11,47,Horizontal,Push,Worst-axis,Linear,8.26,Male,102.92,9.2,4.1,4.2,8.7,7.6,10,Horizontal_Push,,11.94,-11.39,491.96,Push_Worst_axis,38.28,341.97,11258
11,48,Horizontal,Push,Worst-axis,Linear,6.37,Male,125.64,9.2,4.1,4.2,8.7,7.6,10,Horizontal_Push,,12.66,-6.14,728.91,Push_Worst_axis,49.3,501.6,18770.11
12,1,Horizontal,Push,Worst-axis,Linear,63.86,Female,484.45,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,5.84,-1.69,187.92,Push_Worst_axis,19.86,177.26,6097.02
12,2,Horizontal,Push,Worst-axis,Linear,17.53,Female,130.49,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,6,0.54,198.7,Push_Worst_axis,19.19,166.07,5845.75
12,3,Horizontal,Push,Worst-axis,Linear,11.39,Female,90.75,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,6.8,0.93,515.06,Push_Worst_axis,18.53,189.86,6649.29
12,4,Horizontal,Push,Worst-axis,Zone,55.37,Female,484.68,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,6.47,0.34,148.86,Push_Worst_axis,25.89,207.92,7764.97
12,5,Horizontal,Push,Worst-axis,Zone,8.22,Female,82.58,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,6.26,0.86,479.19,Push_Worst_axis,25.99,261.77,8249.45
12,6,Horizontal,Push,Worst-axis,Zone,28.01,Female,272.9,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,8.11,-6.67,332.58,Push_Worst_axis,23.03,264.47,8178.2
12,7,Horizontal,Push,Two-tactor,Linear,12.08,Female,173.98,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,10.01,-3.28,-105.99,Push_Two_tactor,36.13,292.83,14344.87
12,8,Horizontal,Push,Two-tactor,Linear,31.34,Female,315.25,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,7.93,2.28,294.47,Push_Two_tactor,27.13,236.41,8628.68
12,9,Horizontal,Push,Two-tactor,Linear,33.43,Female,300.26,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,7.12,-0.18,157.41,Push_Two_tactor,22.04,203.17,8280.28
12,10,Horizontal,Push,Two-tactor,Zone,10.26,Female,386.24,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,5.59,-2.28,-10.1,Push_Two_tactor,15.43,147.51,5509.33
12,11,Horizontal,Push,Two-tactor,Zone,17.36,Female,135.28,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,5.55,-0.37,295.15,Push_Two_tactor,19.7,197.96,6396.36
12,12,Horizontal,Push,Two-tactor,Zone,32.41,Female,300.28,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Push,,6.94,-2.93,148.42,Push_Two_tactor,24.47,238.68,8610.74
12,13,Horizontal,Pull,Two-tactor,Linear,51.66,Female,435.97,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,7.05,-0.99,267.72,Pull_Two_tactor,20.7,228.94,8718.01
12,14,Horizontal,Pull,Two-tactor,Linear,8.91,Female,73.3,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,7.9,-3.4,427.57,Pull_Two_tactor,19.57,199.2,6733.58
12,15,Horizontal,Pull,Two-tactor,Linear,12.02,Female,98.74,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.74,-3.66,324.25,Pull_Two_tactor,21.32,214.82,7713.43
12,16,Horizontal,Pull,Two-tactor,Zone,9.56,Female,94.31,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,8.56,-2.57,142.42,Pull_Two_tactor,24.68,176.04,7391.17
12,17,Horizontal,Pull,Two-tactor,Zone,22.8,Female,223.38,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.98,-2,271.42,Pull_Two_tactor,27.73,233.16,8304.06
12,18,Horizontal,Pull,Two-tactor,Zone,8.26,Female,66.24,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.47,1.21,319.8,Pull_Two_tactor,20.61,189,6293.41
12,19,Horizontal,Pull,Worst-axis,Linear,6.92,Female,68.12,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,5.7,3.22,247.41,Pull_Worst_axis,28.78,239.43,8407.1
12,20,Horizontal,Pull,Worst-axis,Linear,12.4,Female,97.11,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.46,0.16,77.41,Pull_Worst_axis,19.59,183.64,6796.6
12,21,Horizontal,Pull,Worst-axis,Linear,23.83,Female,225.24,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.49,-3.02,334.71,Pull_Worst_axis,28.16,247.77,7714.44
12,22,Horizontal,Pull,Worst-axis,Zone,37.55,Female,330.28,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,7.26,0.18,304.65,Pull_Worst_axis,22.14,231.59,8474.81
12,23,Horizontal,Pull,Worst-axis,Zone,39.78,Female,339.99,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,7.08,-0.98,199.27,Pull_Worst_axis,20.16,215.65,7611.15
12,24,Horizontal,Pull,Worst-axis,Zone,20.44,Female,185.68,7.7,5,4.3,7.2,6.3,10.1,Horizontal_Pull,,6.96,2.14,157.32,Pull_Worst_axis,22.71,217.38,7504.68
12,25,Vertical,Pull,Two-tactor,Zone,59.98,Female,598.97,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,7.75,-4.49,257.63,Pull_Two_tactor,27.47,258.29,9218.07
12,26,Vertical,Pull,Two-tactor,Zone,28.97,Female,370.5,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,10.25,-2.56,450.42,Pull_Two_tactor,33.35,337.1,11300.62
12,27,Vertical,Pull,Two-tactor,Zone,28.58,Female,348.67,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,9.1,-10.63,166.5,Pull_Two_tactor,32.42,314.55,12010.88
12,28,Vertical,Pull,Two-tactor,Linear,11.3,Female,160.37,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,12.11,1.69,252.93,Pull_Two_tactor,33.02,320.21,12515.44
12,29,Vertical,Pull,Two-tactor,Linear,5.88,Female,91.12,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,13.09,18.62,943.82,Pull_Two_tactor,37.73,383.8,10917.49
12,30,Vertical,Pull,Two-tactor,Linear,14.41,Female,167.13,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,9.23,-12.95,504.41,Pull_Two_tactor,27.95,307.08,11451.54
12,31,Vertical,Pull,Worst-axis,Zone,8.25,Female,102.13,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,8.69,-10,238.97,Pull_Worst_axis,39.44,380.52,15368.99
12,32,Vertical,Pull,Worst-axis,Zone,47.62,Female,569.56,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,8.95,-4.8,475.51,Pull_Worst_axis,30.51,261.93,10966.56
12,33,Vertical,Pull,Worst-axis,Zone,7.67,Female,111.48,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,10.76,-3.82,499.23,Pull_Worst_axis,41.04,399.83,15344.58
12,34,Vertical,Pull,Worst-axis,Linear,23.65,Female,319.87,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,9.9,-6.94,209.03,Pull_Worst_axis,37.55,315.92,12456.28
12,35,Vertical,Pull,Worst-axis,Linear,24.45,Female,243.96,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,5.42,-2.9,115.99,Pull_Worst_axis,28.63,229.5,8541.6
12,36,Vertical,Pull,Worst-axis,Linear,21.61,Female,264.37,7.7,5,4.3,7.2,6.3,10.1,Vertical_Pull,,10.46,-4.12,307,Pull_Worst_axis,28.96,297.29,10619.77
12,37,Vertical,Push,Worst-axis,Zone,19.89,Female,237.3,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,8.73,-5.94,421.49,Push_Worst_axis,34.45,284.79,10529.54
12,38,Vertical,Push,Worst-axis,Zone,21.83,Female,225.13,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,8.91,-3.88,-55.18,Push_Worst_axis,23.41,279.91,10497.72
12,39,Vertical,Push,Worst-axis,Zone,36.99,Female,528.8,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,10.59,-8.19,240.74,Push_Worst_axis,42.02,378.57,14130.06
12,40,Vertical,Push,Worst-axis,Linear,26.01,Female,323.76,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,10.46,-3.06,417.19,Push_Worst_axis,30.75,333.07,11163.25
12,41,Vertical,Push,Worst-axis,Linear,14.42,Female,156.42,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,9.21,-11.18,106.58,Push_Worst_axis,25.4,268.84,10668.66
12,42,Vertical,Push,Worst-axis,Linear,20.47,Female,277.26,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,11.63,-7.58,96.56,Push_Worst_axis,32.81,307.71,10968.86
12,43,Vertical,Push,Two-tactor,Zone,52.67,Female,713.74,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,8.92,-8.12,312.11,Push_Two_tactor,38.46,372.84,15422.71
12,44,Vertical,Push,Two-tactor,Zone,50.06,Female,605.6,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,9.6,-8.14,183.19,Push_Two_tactor,30.33,294.14,10696.03
12,45,Vertical,Push,Two-tactor,Zone,16.84,Female,243.05,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,10.12,-20.25,631.57,Push_Two_tactor,39.94,387.79,16312.23
12,46,Vertical,Push,Two-tactor,Linear,11.77,Female,223.35,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,13.19,0.42,279.79,Push_Two_tactor,47.38,430.41,16828.85
12,47,Vertical,Push,Two-tactor,Linear,23.14,Female,334.25,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,10.96,-2.73,509.57,Push_Two_tactor,39.77,372.68,13323.99
12,48,Vertical,Push,Two-tactor,Linear,21.65,Female,314.2,7.7,5,4.3,7.2,6.3,10.1,Vertical_Push,,9.92,-17.58,461.25,Push_Two_tactor,42.57,507.59,19482.67
14,1,Horizontal,Push,Worst-axis,Linear,83.19,Female,10602.59,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,25.87,-27.99,1011.2,Push_Worst_axis,128.44,1196.24,50338.07
14,2,Horizontal,Push,Worst-axis,Linear,40.03,Female,1610.82,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,26.59,-14.92,877.92,Push_Worst_axis,90.92,998.83,38136.6
14,3,Horizontal,Push,Worst-axis,Linear,47.15,Female,1956.58,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,25.07,-17.12,1365.77,Push_Worst_axis,101.45,894.58,34972.33
14,4,Horizontal,Push,Worst-axis,Zone,25.88,Female,2818.37,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,23.61,-24.76,1429.14,Push_Worst_axis,96.37,953.21,31768.64
14,5,Horizontal,Push,Worst-axis,Zone,3.48,Female,90.89,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,20.66,-16.69,1438.12,Push_Worst_axis,54.85,563.98,17638.15
14,6,Horizontal,Push,Worst-axis,Zone,238.69,Female,7946.91,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,21.32,-9.55,451,Push_Worst_axis,82.82,791.46,31815.81
14,7,Horizontal,Push,Two-tactor,Linear,227.86,Female,6546.82,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,18.07,-8.51,410.73,Push_Two_tactor,77.96,780.21,29719.07
14,8,Horizontal,Push,Two-tactor,Linear,33.82,Female,1006.84,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,21.58,-10.3,135.93,Push_Two_tactor,85.56,833.61,40476.44
14,9,Horizontal,Push,Two-tactor,Linear,277.02,Female,6613.23,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,17.86,-8.83,749.53,Push_Two_tactor,60.54,662.79,25667.4
14,10,Horizontal,Push,Two-tactor,Zone,268.65,Female,6524.79,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,14.82,-5.51,400.32,Push_Two_tactor,60.29,567.68,22499.83
14,11,Horizontal,Push,Two-tactor,Zone,17.1,Female,526.48,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,17.63,-7.49,912.43,Push_Two_tactor,96.6,745.63,34065.32
14,12,Horizontal,Push,Two-tactor,Zone,91.53,Female,2303.53,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Push,,15.51,-4.69,155.88,Push_Two_tactor,73.58,747.83,29357.66
14,13,Horizontal,Pull,Two-tactor,Linear,2.32,Female,72.68,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,28.01,-27.28,697.19,Pull_Two_tactor,64.75,625.73,16153.52
14,14,Horizontal,Pull,Two-tactor,Linear,21.91,Female,880.73,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,19.82,-10.41,703.26,Pull_Two_tactor,64.38,670.36,26327.61
14,15,Horizontal,Pull,Two-tactor,Linear,136.37,Female,3811.26,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,17.61,-5.61,124.93,Pull_Two_tactor,84.65,867.82,38003.5
14,16,Horizontal,Pull,Two-tactor,Zone,24.33,Female,582.43,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,17.87,-12.96,1341.27,Pull_Two_tactor,62.38,797.1,26233.12
14,17,Horizontal,Pull,Two-tactor,Zone,55.57,Female,2114.72,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,19.79,-1.11,73.24,Pull_Two_tactor,107.88,898.15,41273.55
14,18,Horizontal,Pull,Two-tactor,Zone,42.95,Female,752.08,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,13.34,-4.56,118,Pull_Two_tactor,52.79,547.52,19165.67
14,19,Horizontal,Pull,Worst-axis,Linear,5.09,Female,118.04,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,19.67,11.4,2160.27,Pull_Worst_axis,51.9,669.63,23626.33
14,20,Horizontal,Pull,Worst-axis,Linear,16.49,Female,362.23,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,17.46,-24.71,913.42,Pull_Worst_axis,54.14,709.45,27790.55
14,21,Horizontal,Pull,Worst-axis,Linear,2.51,Female,60.35,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,20.01,15.33,2627.05,Pull_Worst_axis,53.52,618.59,22681.78
14,22,Horizontal,Pull,Worst-axis,Zone,10.11,Female,3386.83,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,38.69,-74.41,2336.49,Pull_Worst_axis,531.19,2798.12,136135
14,23,Horizontal,Pull,Worst-axis,Zone,6.68,Female,197.21,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,20.91,-45.43,1493.92,Pull_Worst_axis,74.26,655.07,28916.59
14,24,Horizontal,Pull,Worst-axis,Zone,40.07,Female,1249.99,5.9,3.6,3.7,5.8,4.5,8.4,Horizontal_Pull,,22.82,-5.76,619.7,Pull_Worst_axis,89.3,941.36,36777.09
14,25,Vertical,Pull,Two-tactor,Zone,222.31,Female,4162.59,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,13.55,-10.51,357.28,Pull_Two_tactor,50.45,457.23,19061.28
14,26,Vertical,Pull,Two-tactor,Zone,23.03,Female,571.59,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,14.98,-19.23,521.63,Pull_Two_tactor,60.16,607.27,24972.17
14,27,Vertical,Pull,Two-tactor,Zone,12.64,Female,321.08,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,12.77,-18.97,1155.2,Pull_Two_tactor,67.4,530.25,26307.12
14,28,Vertical,Pull,Two-tactor,Linear,37.92,Female,715.81,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,10.89,-9.97,274.25,Pull_Two_tactor,48.97,322.7,13000.43
14,29,Vertical,Pull,Two-tactor,Linear,20.29,Female,421.39,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,12.13,0.66,466.56,Pull_Two_tactor,50.05,391.52,18803.45
14,30,Vertical,Pull,Two-tactor,Linear,41.89,Female,860.95,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,13.92,-12.89,428.44,Pull_Two_tactor,54.32,436.62,15143.44
14,31,Vertical,Pull,Worst-axis,Zone,5.97,Female,283.28,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,12.6,-28.36,868.32,Pull_Worst_axis,66.41,652.72,19121.72
14,32,Vertical,Pull,Worst-axis,Zone,5.19,Female,209.77,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,20.86,-21.05,279.88,Pull_Worst_axis,110.06,781.26,39439.37
14,33,Vertical,Pull,Worst-axis,Zone,4.73,Female,104.7,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,16.65,-30.23,543.76,Pull_Worst_axis,57.69,718.66,19571.25
14,34,Vertical,Pull,Worst-axis,Linear,2.94,Female,75.34,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,12.86,-8.86,1363.96,Pull_Worst_axis,98.87,517.87,18801.95
14,35,Vertical,Pull,Worst-axis,Linear,7.89,Female,161.6,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,14.91,13.06,513.89,Pull_Worst_axis,51.41,453.22,20061.77
14,36,Vertical,Pull,Worst-axis,Linear,77.67,Female,1729.97,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Pull,,15.02,-10.95,419.59,Pull_Worst_axis,66.63,514.44,20736.03
14,37,Vertical,Push,Worst-axis,Zone,157.59,Female,4366.4,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,14.6,-16.02,416.75,Push_Worst_axis,81.72,545.12,25001.92
14,38,Vertical,Push,Worst-axis,Zone,11.18,Female,364.96,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,18.26,-27.15,1603.74,Push_Worst_axis,78.34,891.72,34749.22
14,39,Vertical,Push,Worst-axis,Zone,125.12,Female,3107.62,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,14.71,-12.63,372.77,Push_Worst_axis,72.85,589.17,25385.79
14,40,Vertical,Push,Worst-axis,Linear,13.23,Female,368.45,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,11.77,-26.45,126.28,Push_Worst_axis,81.96,432.31,22534.57
14,41,Vertical,Push,Worst-axis,Linear,22.99,Female,522.1,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,12.24,-5.86,528.19,Push_Worst_axis,54.36,395.99,15941.28
14,42,Vertical,Push,Worst-axis,Linear,6.31,Female,115.25,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,12.24,-18.36,50.44,Push_Worst_axis,55.57,404.81,30827.17
14,43,Vertical,Push,Two-tactor,Zone,175.21,Female,4424.47,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,17.33,-17.68,521.86,Push_Two_tactor,72.76,655.24,26090.81
14,44,Vertical,Push,Two-tactor,Zone,61.39,Female,1470.76,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,12.46,-11.4,408.91,Push_Two_tactor,63.79,467.95,20111.61
14,45,Vertical,Push,Two-tactor,Zone,416.75,Female,11490.17,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,17.17,-17.93,606.9,Push_Two_tactor,82.22,669.61,27272.05
14,46,Vertical,Push,Two-tactor,Linear,10.68,Female,396.75,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,17.41,-32.22,874.21,Push_Two_tactor,148.37,1160.86,46765.66
14,47,Vertical,Push,Two-tactor,Linear,52.02,Female,1407.98,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,18.74,-19.61,1012.49,Push_Two_tactor,74.24,768.81,30608.7
14,48,Vertical,Push,Two-tactor,Linear,55.7,Female,1640.03,5.9,3.6,3.7,5.8,4.5,8.4,Vertical_Push,,17.69,-22.06,762.07,Push_Two_tactor,89.62,714.93,29743.58
15,1,Vertical,Push,Two-tactor,Linear,210.22,Male,3546.99,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,6.54,-0.9,352.1,Push_Two_tactor,24.6,176.06,6770.48
15,2,Vertical,Push,Two-tactor,Linear,41.2,Male,751.4,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,8.89,0.09,280.25,Push_Two_tactor,26.23,271.18,9877.95
15,3,Vertical,Push,Two-tactor,Linear,263.52,Male,3907.86,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,8.85,-3.31,662.19,Push_Two_tactor,38.85,386.34,16506.04
15,4,Vertical,Push,Two-tactor,Zone,99.04,Male,1287.27,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,9.11,-4.96,384.92,Push_Two_tactor,37.66,322.03,12842.37
15,5,Vertical,Push,Two-tactor,Zone,77.58,Male,1180.09,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,10.47,-2.02,27.33,Push_Two_tactor,43.07,394.65,14867.14
15,6,Vertical,Push,Two-tactor,Zone,17.57,Male,198.22,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,8.63,-8.93,544.58,Push_Two_tactor,22.85,259.84,13051.99
15,7,Vertical,Push,Worst-axis,Linear,13.96,Male,161.76,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,9.58,4.08,914.45,Push_Worst_axis,38.67,385.85,14211.88
15,8,Vertical,Push,Worst-axis,Linear,74.11,Male,779.03,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,10.7,-3.45,522.32,Push_Worst_axis,42.16,397.24,14768.5
15,9,Vertical,Push,Worst-axis,Linear,62.76,Male,817.7,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,11.01,5.35,268.9,Push_Worst_axis,33.42,286.66,10942.59
15,10,Vertical,Push,Worst-axis,Zone,71.55,Male,1007.02,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,9.1,-0.15,282.04,Push_Worst_axis,26.37,262.39,10036.8
15,11,Vertical,Push,Worst-axis,Zone,14,Male,153.23,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,11.02,-5.91,663.79,Push_Worst_axis,32.41,336.2,11757.58
15,12,Vertical,Push,Worst-axis,Zone,20.06,Male,319.16,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Push,,9.16,-5.9,236.03,Push_Worst_axis,21.55,197.67,11118.84
15,13,Vertical,Pull,Worst-axis,Linear,13.87,Male,325.61,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,7.77,5.42,448.41,Pull_Worst_axis,29.05,273.75,10419.9
15,14,Vertical,Pull,Worst-axis,Linear,13.18,Male,123.9,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,9.56,-3.12,466.19,Pull_Worst_axis,24.3,252.67,8662.61
15,15,Vertical,Pull,Worst-axis,Linear,6.61,Male,63.11,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,10.75,-3.7,578.28,Pull_Worst_axis,44.26,482.22,21383.51
15,16,Vertical,Pull,Worst-axis,Zone,17.76,Male,406.37,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,9.11,1.75,192.07,Pull_Worst_axis,24.51,241.64,7703.69
15,17,Vertical,Pull,Worst-axis,Zone,17.82,Male,183.44,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,10.08,1.24,513.28,Pull_Worst_axis,34.67,316.51,11247.89
15,18,Vertical,Pull,Worst-axis,Zone,20.59,Male,186.95,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,8.31,-5.89,-27.92,Pull_Worst_axis,21.44,235.26,7137.01
15,19,Vertical,Pull,Two-tactor,Linear,11.07,Male,141.89,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,8.14,2.92,273.7,Pull_Two_tactor,25.8,238.14,8391.28
15,20,Vertical,Pull,Two-tactor,Linear,8.85,Male,91.51,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,10.81,-6.4,422.64,Pull_Two_tactor,32.47,361.43,16384.57
15,21,Vertical,Pull,Two-tactor,Linear,40,Male,637.6,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,14.68,-30.35,743.56,Pull_Two_tactor,39.64,341.66,12596.94
15,22,Vertical,Pull,Two-tactor,Zone,6.43,Male,811.48,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,12.82,-13.72,121.61,Pull_Two_tactor,39.7,356.47,15587.76
15,23,Vertical,Pull,Two-tactor,Zone,7.18,Male,128.96,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,12.55,-3.03,1481.51,Pull_Two_tactor,34.21,377.71,11086.06
15,24,Vertical,Pull,Two-tactor,Zone,15.48,Male,222.83,7.8,4.6,4.8,7.2,6.8,9.8,Vertical_Pull,,10.23,2.32,395.15,Pull_Two_tactor,32.83,293.48,12946.67
15,25,Horizontal,Pull,Worst-axis,Zone,10.39,Male,92,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,10.3,-5.92,345.07,Pull_Worst_axis,47.72,390.58,16887.88
15,26,Horizontal,Pull,Worst-axis,Zone,9.31,Male,97.12,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,10.42,-13.8,348.22,Pull_Worst_axis,52.47,507.52,19834.13
15,27,Horizontal,Pull,Worst-axis,Zone,10.83,Male,140.43,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,10.7,-4.85,253.35,Pull_Worst_axis,42.17,373.17,13453.88
15,28,Horizontal,Pull,Worst-axis,Linear,18.85,Male,277.17,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,7.96,-3.88,292.64,Pull_Worst_axis,30.7,264.91,9835.65
15,29,Horizontal,Pull,Worst-axis,Linear,10.48,Male,208.96,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,10.17,-7.89,325.21,Pull_Worst_axis,44.13,408.27,15375.78
15,30,Horizontal,Pull,Worst-axis,Linear,8.42,Male,89.65,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,8.76,-6.49,556.48,Pull_Worst_axis,30.68,260.82,8917.92
15,31,Horizontal,Pull,Two-tactor,Zone,14,Male,200.72,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,8.43,3.39,401.17,Pull_Two_tactor,32.53,313.4,13240.77
