11/13/2023 11:12,P11,M,11,6,6,1,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/13/2023 11:15,P11,M,9,6,7,2,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/13/2023 11:17,P11,M,3,6,7,1,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/13/2023 11:19,P11,M,1,7,7,1,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/13/2023 11:21,P11,M,7,7,7,1,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/13/2023 11:23,P11,M,5,7,7,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/13/2023 13:53,P12,F,5,3,5,5,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/13/2023 13:56,P12,F,7,4,5,4,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/13/2023 13:58,P12,F,1,5,5,5,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/13/2023 14:00,P12,F,3,5,5,4,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/13/2023 14:02,P12,F,9,4,5,5,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/13/2023 14:04,P12,F,11,5,5,4,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/13/2023 14:05,P12,F,13,5,6,3,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/13/2023 14:10,P12,F,15,5,6,3,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/13/2023 14:20,P12,F,10,4,6,5,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/13/2023 14:21,P12,F,8,5,6,4,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/13/2023 14:23,P12,F,14,6,6,3,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/13/2023 14:25,P12,F,12,6,6,3,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/13/2023 14:27,P12,F,6,6,6,4,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/13/2023 14:28,P12,F,4,6,6,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/13/2023 14:31,P12,F,2,5,6,4,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/13/2023 14:33,P12,F,0,5,6,3,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/16/2023 14:34,P14,F,5,5,6,3,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
