P5_H,horizontal,pull,linear,worst_axis,250.06,12.19,5.18,756.12
P5_H,horizontal,pull,linear,worst_axis,110.6,11.06,5.72,423.95
P5_H,horizontal,pull,linear,worst_axis,200.02,8.05,-4.64,492.09
P5_H,horizontal,pull,zone,two_tactor,1603.64,12.64,0.61,263.98
P5_H,horizontal,pull,zone,two_tactor,85.69,13.96,-6.15,795.95
P5_H,horizontal,pull,zone,two_tactor,87.65,9.66,-2.5,343.36
P5_H,horizontal,pull,linear,two_tactor,79.0,9.15,-0.9,625.1
P5_H,horizontal,pull,linear,two_tactor,158.52,13.26,-3.6,464.07
P5_H,horizontal,pull,linear,two_tactor,57.06,7.38,0.07,162.08
P5_H,horizontal,push,zone,two_tactor,253.66,9.41,-12.07,513.72
P5_H,horizontal,push,zone,two_tactor,117.54,9.47,-8.17,135.74
P5_H,horizontal,push,zone,two_tactor,190.6,8.07,-7.52,425.47
P5_H,horizontal,push,linear,two_tactor,116.28,13.67,7.09,885.11
P5_H,horizontal,push,linear,two_tactor,301.37,8.61,-6.24,351.73
P5_H,horizontal,push,linear,two_tactor,143.82,11.8,-7.09,240.79
P5_H,horizontal,push,zone,worst_axis,79.31,10.82,2.47,83.26
P5_H,horizontal,push,zone,worst_axis,95.16,10.38,0.17,671.54
P5_H,horizontal,push,zone,worst_axis,45.34,12.72,-3.44,224.93
P5_H,horizontal,push,linear,worst_axis,61.61,14.92,-9.29,426.11
P5_H,horizontal,push,linear,worst_axis,62.88,11.03,-17.2,521.67
P5_H,horizontal,push,linear,worst_axis,64.78,18.2,4.45,524.13
P6_H,horizontal,push,linear,worst_axis,196.6,4.73,-3.4,257.56
P6_H,horizontal,push,linear,worst_axis,98.45,5.34,2.14,130.58
P6_H,horizontal,push,linear,worst_axis,73.9,5.31,1.42,168.22
P6_H,horizontal,push,zone,worst_axis,158.95,4.79,-3.09,165.12
P6_H,horizontal,push,zone,worst_axis,139.4,5.03,0.17,276.71
P6_H,horizontal,push,zone,worst_axis,157.84,4.15,-0.27,67.44
P6_H,horizontal,push,linear,two_tactor,261.17,6.28,1.49,147.49
P6_H,horizontal,push,linear,two_tactor,341.61,6.04,-1.08,299.25
P6_H,horizontal,push,linear,two_tactor,106.25,5.72,-2.22,327.68
P6_H,horizontal,push,zone,two_tactor,131.46,4.39,-0.79,180.7
P6_H,horizontal,push,zone,two_tactor,130.9,4.57,0.72,202.11
P6_H,horizontal,push,zone,two_tactor,366.24,5.81,-2.48,281.61
P6_H,horizontal,pull,linear,two_tactor,374.6,5.24,-0.24,221.81
P6_H,horizontal,pull,linear,two_tactor,78.43,5.82,-7.4,166.32
P6_H,horizontal,pull,linear,two_tactor,292.06,5.22,-2.42,162.87
P6_H,horizontal,pull,zone,two_tactor,78.11,5.75,2.97,419.85
P6_H,horizontal,pull,zone,two_tactor,164.89,5.82,-0.18,230.02
P6_H,horizontal,pull,zone,two_tactor,85.21,4.89,-1.64,199.99
P6_H,horizontal,pull,linear,worst_axis,174.98,5.18,-0.83,169.06
P6_H,horizontal,pull,linear,worst_axis,130.95,5.41,-1.57,269.65
P6_H,horizontal,pull,linear,worst_axis,143.98,4.21,-2.72,199.96
P6_H,horizontal,pull,zone,worst_axis,220.17,6.39,-2.47,187.06
P6_H,horizontal,pull,zone,worst_axis,163.95,4.72,-1.3,244.29
P6_H,horizontal,pull,zone,worst_axis,118.0,7.09,-6.27,193.23
P6_V,vertical,pull,zone,two_tactor,80.25,5.2,-3.3,334.65
P6_V,vertical,pull,zone,two_tactor,127.91,4.55,-3.44,153.45
P6_V,vertical,pull,zone,two_tactor,109.61,3.95,-2.76,104.51
P6_V,vertical,pull,linear,two_tactor,141.07,3.93,0.29,172.03
P6_V,vertical,pull,linear,two_tactor,68.38,4.59,1.7,133.43
P6_V,vertical,pull,linear,two_tactor,160.96,6.82,-5.45,10.05
P6_V,vertical,pull,zone,worst_axis,90.7,4.59,-0.14,12.03
P6_V,vertical,pull,zone,worst_axis,81.97,4.46,-2.62,201.82
P6_V,vertical,pull,zone,worst_axis,198.59,6.0,-1.43,217.4
P6_V,vertical,pull,linear,worst_axis,175.57,9.05,1.98,380.98
P6_V,vertical,pull,linear,worst_axis,93.57,5.45,-3.95,447.81
P6_V,vertical,pull,linear,worst_axis,215.9,7.4,0.01,178.3
P6_V,vertical,push,zone,worst_axis,159.49,6.18,-2.01,186.15
P6_V,vertical,push,zone,worst_axis,225.77,5.52,-1.15,148.93
P6_V,vertical,push,zone,worst_axis,150.71,5.68,-5.73,172.98
P6_V,vertical,push,linear,worst_axis,39097.7,5.44,-0.9,307.61
P6_V,vertical,push,linear,worst_axis,119.98,5.4,-1.25,233.8
P6_V,vertical,push,linear,worst_axis,201.74,6.48,-0.31,261.45
P6_V,vertical,push,zone,two_tactor,106.77,4.39,-1.63,22.0
P6_V,vertical,push,zone,two_tactor,625.87,4.17,-1.05,114.84
P6_V,vertical,push,zone,two_tactor,1019.86,11.1,-5.52,301.32
P6_V,vertical,push,linear,two_tactor,207.07,5.76,-3.06,184.49
P6_V,vertical,push,linear,two_tactor,175.71,5.51,2.6,251.64
P6_V,vertical,push,linear,two_tactor,2103.3,7.49,-2.54,259.55
P7,horizontal,pull,zone,worst_axis,59.55,11.84,33.09,643.24
P7,horizontal,pull,zone,worst_axis,452.85,23.76,-16.15,797.75
P7,horizontal,pull,zone,worst_axis,105.67,54.25,127.35,58.92
P7,horizontal,pull,linear,worst_axis,569.28,31.4,-1.05,1985.39
P7,horizontal,pull,linear,worst_axis,1015.96,26.54,-10.87,2007.31
P7,horizontal,pull,linear,worst_axis,129.13,22.4,6.75,874.01
P7,horizontal,pull,zone,two_tactor,124.42,20.54,-38.9,611.82
P7,horizontal,pull,zone,two_tactor,3736.86,28.69,-12.86,1127.34
P7,horizontal,pull,zone,two_tactor,2187.67,23.97,-11.65,633.49
P7,horizontal,pull,linear,two_tactor,2655.68,21.48,-8.69,680.37
P7,horizontal,pull,linear,two_tactor,635.27,20.03,-11.79,1042.88
P7,horizontal,pull,linear,two_tactor,70.42,10.09,0.71,1393.83
P7,horizontal,push,zone,two_tactor,77.88,17.83,40.68,984.77
P7,horizontal,push,zone,two_tactor,1019.37,44.28,-0.69,953.58
P7,horizontal,push,zone,two_tactor,591.45,29.9,-8.12,262.64
P7,horizontal,push,linear,two_tactor,1116.4,32.67,-14.54,1356.11
P7,horizontal,push,linear,two_tactor,898.56,30.4,-15.17,1951.96
P7,horizontal,push,linear,two_tactor,2689.37,27.15,-13.7,1663.42
P7,horizontal,push,zone,worst_axis,936.05,14.48,-1.79,715.74
P7,horizontal,push,zone,worst_axis,80.12,28.92,-36.23,2778.95
P7,horizontal,push,zone,worst_axis,50.18,11.27,17.73,745.37
P7,horizontal,push,linear,worst_axis,432.07,30.87,-31.11,1165.28
P7,horizontal,push,linear,worst_axis,115.09,18.07,35.65,740.17
P7,horizontal,push,linear,worst_axis,82.79,21.62,-9.44,-252.16
P7_V,vertical,push,linear,two_tactor,692.22,12.39,-3.33,930.37
P7_V,vertical,push,linear,two_tactor,2055.58,15.43,-12.46,316.99
P7_V,vertical,push,linear,two_tactor,277.13,14.66,-8.17,374.53
P7_V,vertical,push,zone,two_tactor,773.46,17.19,-11.64,997.94
P7_V,vertical,push,zone,two_tactor,1455.78,13.36,-4.36,399.06
P7_V,vertical,push,zone,two_tactor,765.91,12.2,-6.91,761.65
P7_V,vertical,push,linear,worst_axis,1145.09,13.33,0.37,354.1
P7_V,vertical,push,linear,worst_axis,4322.97,15.45,-6.46,553.81
P7_V,vertical,push,linear,worst_axis,647.25,15.89,-1.99,370.99
P7_V,vertical,push,zone,worst_axis,167.39,13.24,5.0,782.2
P7_V,vertical,push,zone,worst_axis,137.57,13.09,-4.28,529.31
P7_V,vertical,push,zone,worst_axis,674.89,19.59,-9.17,806.24
P7_V,vertical,pull,linear,worst_axis,597.47,17.26,-4.91,539.46
P7_V,vertical,pull,linear,worst_axis,219.8,18.6,12.43,888.63
P7_V,vertical,pull,linear,worst_axis,370.57,22.02,-24.81,471.04
P7_V,vertical,pull,zone,worst_axis,612.68,18.52,-0.76,239.52
P7_V,vertical,pull,zone,worst_axis,179.66,7.53,-0.02,98.24
P7_V,vertical,pull,zone,worst_axis,157.69,16.3,16.45,1392.34
P7_V,vertical,pull,linear,two_tactor,505.14,19.34,-5.83,362.73
P7_V,vertical,pull,linear,two_tactor,239.48,21.79,-8.37,2131.58
P7_V,vertical,pull,linear,two_tactor,1347.94,22.27,-6.17,805.61
P7_V,vertical,pull,zone,two_tactor,2831.03,17.42,-6.65,750.62
P7_V,vertical,pull,zone,two_tactor,176.43,8.17,0.21,442.51
P7_V,vertical,pull,zone,two_tactor,4845.63,17.64,-6.19,550.64
P8_H,horizontal,push,linear,worst_axis,102.82,7.1,2.08,264.56
P8_H,horizontal,push,linear,worst_axis,123.43,8.26,6.47,198.03
P8_H,horizontal,push,linear,worst_axis,96.6,6.61,-2.28,284.52
P8_H,horizontal,push,zone,worst_axis,106.6,7.71,-2.81,292.15
P8_H,horizontal,push,zone,worst_axis,63.97,8.16,-2.2,757.23
P8_H,horizontal,push,zone,worst_axis,80.69,9.31,6.7,449.18
P8_H,horizontal,push,linear,two_tactor,216.52,10.48,-7.72,479.01
P8_H,horizontal,push,linear,two_tactor,148.48,12.12,0.51,651.04
P8_H,horizontal,push,linear,two_tactor,231.97,9.36,-0.71,172.08
P8_H,horizontal,push,zone,two_tactor,1350.68,10.57,-4.2,355.32
P8_H,horizontal,push,zone,two_tactor,176.94,11.38,-4.94,863.42
P8_H,horizontal,push,zone,two_tactor,48.57,11.33,-5.19,213.52
P8_H,horizontal,pull,linear,two_tactor,579.01,9.04,-1.92,230.63
P8_H,horizontal,pull,linear,two_tactor,104.93,13.71,-1.17,1146.51
P8_H,horizontal,pull,linear,two_tactor,76.37,11.81,-0.03,-435.21
P8_H,horizontal,pull,zone,two_tactor,2053.26,18.49,31.34,1023.17
P8_H,horizontal,pull,zone,two_tactor,86.6,16.08,-13.31,2489.78
P8_H,horizontal,pull,zone,two_tactor,36.79,11.96,10.12,1636.12
P8_H,horizontal,pull,linear,worst_axis,375.32,10.58,-0.4,38.19
P8_H,horizontal,pull,linear,worst_axis,266.4,12.07,-19.73,352.39
P8_H,horizontal,pull,linear,worst_axis,49.96,10.24,-12.5,127.77
P8_H,horizontal,pull,zone,worst_axis,391.91,11.51,-0.55,7.13
P8_H,horizontal,pull,zone,worst_axis,72.46,15.52,19.68,534.15
P8_H,horizontal,pull,zone,worst_axis,55.45,20.15,24.13,2302.46
P8_V_2,vertical,pull,zone,two_tactor,98.05,13.6,-13.93,557.2
P8_V_2,vertical,pull,zone,two_tactor,89.13,12.84,9.32,-161.8
P8_V_2,vertical,pull,zone,two_tactor,79.62,13.36,-4.81,122.57
